image,voxel volume,voxel size,image volume,image size
00088T2w,0.12500004,"[0.5000002, 0.50000024, 0.49999976]",1222.625437244773,"(204.0000729560852, 256.0001220703125, 255.9998779296875)"
00089FLAIR,0.14999977,"[0.5, 0.59999925, 0.49999985]",1167.298191010952,"(256.0, 239.99969959259033, 255.9999237060547)"
00089T1w,1.0988681,"[0.46880016, 0.46880004, 5.000002]",753.8235383033752,"(240.0256805419922, 240.02561950683594, 155.00005912780762)"
00089T1wCE,0.5,"[2.0, 0.5, 0.5]",398.5,"(258.0, 256.0, 256.0)"
00089T2w,0.12500037,"[0.50000143, 0.50000024, 0.49999982]",1229.5036641955376,"(204.00058364868164, 256.0001220703125, 255.99990844726562)"
00090FLAIR,0.2999995,"[0.5, 1.199998, 0.5]",1315.497830659151,"(256.0, 249.59958839416504, 256.0)"
00090T1w,1.0089035,"[0.4492, 0.44919997, 5.000002]",1054.3041610717773,"(229.9904022216797, 229.99038696289062, 150.00005722045898)"
00090T1wCE,0.15,"[0.5, 0.5, 0.6]",513.4500204026699,"(256.0, 256.0, 211.20000839233398)"
00090T2w,0.125,"[0.5, 0.5, 0.5]",2590.25,"(212.0, 256.0, 256.0)"
00094FLAIR,0.5,"[0.5, 0.5, 2.0]",1276.0,"(256.0, 256.0, 258.0)"
00094T1w,1.0988683,"[0.4688, 0.4688002, 5.000003]",1103.2637238502502,"(240.02560424804688, 240.02569580078125, 175.00010013580322)"
00094T1wCE,0.5,"[2.0, 0.5, 0.5]",522.0,"(258.0, 256.0, 256.0)"
00094T2w,0.12500012,"[0.50000024, 0.5000001, 0.5000001]",2342.1272336244583,"(204.00009727478027, 256.00006103515625, 256.00006103515625)"
00095FLAIR,0.14999971,"[0.5, 0.59999883, 0.5]",1166.5477286279202,"(256.0, 259.19949531555176, 256.0)"
00095T1w,1.0988662,"[0.46879977, 0.46879986, 4.9999995]",867.005450963974,"(240.02548217773438, 240.02552795410156, 174.99998331069946)"
00095T1wCE,0.14999993,"[0.5, 0.5, 0.5999997]",388.6498223990202,"(256.0, 256.0, 206.3999056816101)"
00095T2w,0.5,"[0.5, 0.5, 2.0]",1310.0,"(256.0, 256.0, 258.0)"
00096FLAIR,0.5,"[0.5, 0.5, 2.0]",1289.5,"(256.0, 256.0, 258.0)"
00096T1w,1.0988665,"[0.46879998, 0.46879986, 4.999998]",1252.7077674865723,"(240.0255889892578, 240.02552795410156, 149.99994277954102)"
00096T1wCE,0.5,"[0.5, 2.0, 0.5]",457.5,"(256.0, 258.0, 256.0)"
00096T2w,0.125,"[0.5, 0.5, 0.5]",2967.5,"(208.0, 256.0, 256.0)"
00097FLAIR,0.25,"[0.5, 0.5, 1.0]",1236.25,"(256.0, 256.0, 257.0)"
00097T1w,1.0988685,"[0.4688, 0.46879995, 5.000006]",828.5468409061432,"(240.02560424804688, 240.02557373046875, 150.0001859664917)"
00097T1wCE,1.4999967,"[1.0, 1.0, 1.4999967]",430.49904203414917,"(256.0, 256.0, 179.9995994567871)"
00097T2w,0.12499985,"[0.49999964, 0.49999976, 0.5]",1525.7481811642647,"(179.99987125396729, 255.9998779296875, 256.0)"
00098FLAIR,0.5,"[0.5, 0.5, 2.0]",850.0,"(256.0, 256.0, 258.0)"
00098T1w,1.008901,"[0.44919994, 0.44920018, 4.999988]",799.0495920181274,"(229.99037170410156, 229.99049377441406, 174.99958276748657)"
00098T1wCE,0.15000005,"[0.49999997, 0.49999985, 0.60000044]",385.95013035833836,"(255.99998474121094, 255.9999237060547, 211.2001552581787)"
00098T2w,0.5,"[0.5, 0.5, 2.0]",1043.5,"(256.0, 256.0, 258.0)"
00099FLAIR,0.29999924,"[0.49999982, 1.1999975, 0.49999994]",990.5974807739258,"(255.99990844726562, 235.1995186805725, 255.99996948242188)"
00099T1w,1.008902,"[0.4492, 0.4491998, 4.9999957]",659.8218777179718,"(229.9904022216797, 229.99029541015625, 159.99986267089844)"
00099T1wCE,0.5,"[2.0, 0.5, 0.5]",253.5,"(258.0, 256.0, 256.0)"
00099T2w,0.12500004,"[0.5000004, 0.49999988, 0.4999999]",1267.7504533827305,"(184.00015354156494, 255.99993896484375, 255.9999542236328)"
00100FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2396.240234375,"(200.0, 200.0, 143.0)"
00100T1w,3.9672852,"[0.78125, 0.78125, 6.5]",1396.484375,"(200.0, 200.0, 143.0)"
00100T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",952.1484375,"(200.0, 200.0, 143.0)"
00100T2w,3.9672852,"[0.78125, 0.78125, 6.5]",1495.66650390625,"(200.0, 200.0, 143.0)"
00102FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",3852.23388671875,"(200.0, 200.0, 149.5)"
00102T1w,3.9672852,"[0.78125, 0.78125, 6.5]",2039.1845703125,"(200.0, 200.0, 149.5)"
00102T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",1428.22265625,"(200.0, 200.0, 149.5)"
00102T2w,3.9672852,"[0.78125, 0.78125, 6.5]",1904.296875,"(200.0, 200.0, 149.5)"
00104FLAIR,5.7128906,"[0.9375, 6.5, 0.9375]",2725.048828125,"(240.0, 175.5, 240.0)"
00104T1w,5.7128925,"[0.9375, 0.9375003, 6.5]",1456.7875957489014,"(240.0, 240.0000762939453, 143.0)"
00104T1wCE,5.7128925,"[0.9375, 0.9375003, 6.5]",1273.9750347137451,"(240.0, 240.0000762939453, 143.0)"
00104T2w,1.4282231,"[0.46875, 0.46875015, 6.5]",1248.2670183181763,"(240.0, 240.0000762939453, 143.0)"
00105FLAIR,1.1078541,"[0.42970017, 0.4297001, 6.000005]",1915.4797871112823,"(220.00648498535156, 220.00645446777344, 150.00011920928955)"
00105T1w,0.9232128,"[0.42970017, 0.4297001, 5.0000095]",995.2234266996384,"(220.00648498535156, 220.00645446777344, 150.00028610229492)"
00105T1wCE,0.9232128,"[0.42970017, 0.4297001, 5.0000095]",986.9145112633705,"(220.00648498535156, 220.00645446777344, 150.00028610229492)"
00105T2w,1.3848197,"[0.42970017, 0.4297001, 7.500017]",866.8971610069275,"(220.00648498535156, 220.00645446777344, 150.0003433227539)"
00106FLAIR,4.4395447,"[0.8984375, 0.8984375, 5.5]",1815.7737731933594,"(172.5, 230.0, 154.0)"
00106T1w,4.4395447,"[0.8984375, 0.8984375, 5.5]",1158.7211608886719,"(172.5, 230.0, 154.0)"
00106T1wCE,4.4395447,"[0.8984375, 0.8984375, 5.5]",887.908935546875,"(172.5, 230.0, 154.0)"
00106T2w,4.4395447,"[0.8984375, 0.8984375, 5.5]",1256.3911437988281,"(172.5, 230.0, 154.0)"
00107FLAIR,4.4311523,"[0.859375, 0.859375, 6.0]",2592.22412109375,"(220.0, 220.0, 168.0)"
00107T1w,5.1696777,"[0.859375, 0.859375, 7.0]",2171.2646484375,"(220.0, 220.0, 175.0)"
00107T1wCE,5.1696777,"[0.859375, 0.859375, 7.0]",1680.145263671875,"(220.0, 220.0, 175.0)"
00108FLAIR,5.5389404,"[0.859375, 0.859375, 7.5]",1373.6572265625,"(220.0, 220.0, 150.0)"
00108T1w,5.5389404,"[0.859375, 0.85937494, 7.5000005]",963.775634765625,"(220.0, 219.99998474121094, 150.00000953674316)"
00108T1wCE,0.3868103,"[0.5078125, 0.5078125, 1.5]",3193.1190490722656,"(260.0, 260.0, 180.0)"
00109FLAIR,4.800415,"[0.859375, 0.859375, 6.5]",0.0,"(220.0, 220.0, 149.5)"
00109T1w,1.1077899,"[0.859375, 0.859375, 1.5000024]",219.34239506721497,"(220.0, 220.0, 186.0002956390381)"
00109T1wCE,4.800415,"[0.859375, 0.859375, 6.5]",326.42822265625,"(220.0, 220.0, 149.5)"
00109T2w,4.800415,"[0.859375, 0.859375, 6.5]",398.4344482421875,"(220.0, 220.0, 149.5)"
00110FLAIR,1.2612343,"[0.44921875, 0.44921875, 6.25]",2041.938304901123,"(201.25, 230.0, 143.75)"
00110T1w,0.47683716,"[0.48828125, 0.48828125, 2.0]",1901.6265869140625,"(250.0, 218.75, 144.0)"
00110T1wCE,0.47683716,"[0.48828125, 0.48828125, 2.0]",1493.4539794921875,"(250.0, 218.75, 144.0)"
00110T2w,0.28897443,"[0.21502537, 0.21502537, 6.25]",1492.841926753521,"(218.03572046756744, 220.18597412109375, 143.75)"
00111FLAIR,6.4113617,"[0.95703125, 0.95703125, 7.0]",2288.8561248779297,"(183.75, 245.0, 175.0)"
00111T1w,6.4113617,"[0.95703125, 0.95703125, 7.0]",2410.6719970703125,"(183.75, 245.0, 175.0)"
00111T1wCE,1.0,"[1.0, 1.0, 1.0]",1492.0,"(256.0, 256.0, 192.0)"
00111T2w,6.4113617,"[0.95703125, 0.95703125, 7.0]",1718.2449340820312,"(183.75, 245.0, 175.0)"
00112FLAIR,3.8745117,"[0.71875, 0.71875, 7.5]",2130.9814453125,"(230.0, 230.0, 180.0)"
00112T1w,3.8745117,"[0.71875, 0.71875, 7.5]",848.51806640625,"(184.0, 230.0, 180.0)"
00112T1wCE,2.6906333,"[0.5989584, 0.5989584, 7.5]",1237.6913166046143,"(191.66667938232422, 230.00001525878906, 180.0)"
00112T2w,3.8745117,"[0.71875, 0.71875, 7.5]",984.1259765625,"(230.0, 230.0, 180.0)"
00113FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2023.3154296875,"(200.0, 200.0, 149.5)"
00113T1w,3.9672852,"[0.78125, 0.78125, 6.5]",1257.62939453125,"(200.0, 200.0, 149.5)"
00113T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",1039.4287109375,"(200.0, 200.0, 149.5)"
00113T2w,3.9672852,"[0.78125, 0.78125, 6.5]",1162.41455078125,"(200.0, 200.0, 149.5)"
00116FLAIR,1.2107849,"[0.44921875, 0.44921875, 6.0]",1488.0546569824219,"(230.0, 230.0, 162.0)"
00116T1w,3.0996094,"[0.71875, 0.71875, 6.0]",1782.275390625,"(172.5, 230.0, 162.0)"
00116T1wCE,3.0996094,"[0.71875, 0.71875, 6.0]",1441.318359375,"(172.5, 230.0, 162.0)"
00116T2w,1.2107849,"[0.44921875, 0.44921875, 6.0]",2089.8147583007812,"(190.46875, 230.0, 162.0)"
00117FLAIR,3.0,"[1.0, 1.0, 3.0]",2577.0,"(256.0, 232.0, 180.0)"
00117T1w,1.0,"[1.0, 1.0, 1.0]",2061.0,"(256.0, 256.0, 192.0)"
00117T1wCE,1.0,"[1.0, 1.0, 1.0]",1445.0,"(256.0, 256.0, 192.0)"
00117T2w,0.75,"[0.5, 0.5, 3.0]",1590.0,"(232.0, 256.0, 180.0)"
00120FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3593.84765625,"(240.0, 240.0, 162.0)"
00120T1w,2.6367188,"[0.9375, 0.9375, 3.0]",1848.33984375,"(240.0, 240.0, 162.0)"
00120T1wCE,2.6367188,"[0.9375, 0.9375, 3.0]",1429.1015625,"(240.0, 240.0, 162.0)"
00121FLAIR,0.5494336,"[0.4688, 0.4688, 2.5]",1176.886747598648,"(240.02560424804688, 240.02560424804688, 180.0)"
00121T1w,1.0988672,"[0.4688, 0.4688, 5.0]",749.4274153709412,"(240.02560424804688, 240.02560424804688, 180.0)"
00121T1wCE,0.5494336,"[0.4688, 0.4688, 2.5]",647.7822014093399,"(240.02560424804688, 240.02560424804688, 180.0)"
00121T2w,1.0988672,"[0.4688, 0.4688, 5.0]",519.7641751766205,"(240.02560424804688, 240.02560424804688, 180.0)"
00122FLAIR,6.1523438,"[0.9375, 0.9375, 7.0]",1691.89453125,"(240.0, 240.0, 140.0)"
00122T1w,6.1523438,"[0.9375, 0.9375, 7.0]",1199.70703125,"(240.0, 240.0, 140.0)"
00122T1wCE,6.1523438,"[0.9375, 0.9375, 7.0]",1064.35546875,"(240.0, 240.0, 140.0)"
00122T2w,6.1523438,"[0.9375, 0.9375, 7.0]",972.0703125,"(240.0, 240.0, 140.0)"
00123FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2697.75390625,"(200.0, 200.0, 149.5)"
00123T1w,3.9672852,"[0.78125, 0.78125, 6.5]",0.0,"(200.0, 200.0, 149.5)"
00123T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",1102.9052734375,"(200.0, 200.0, 149.5)"
00123T2w,3.9672852,"[0.78125, 0.78125, 6.5]",0.0,"(200.0, 200.0, 149.5)"
00124FLAIR,6.0539246,"[0.8984375, 0.8984375, 7.5]",1664.8292541503906,"(201.25, 230.0, 150.0)"
00124T1w,6.0539246,"[0.8984375, 0.8984375, 7.5]",1343.9712524414062,"(201.25, 230.0, 150.0)"
00124T1wCE,6.0539246,"[0.8984375, 0.8984375, 7.5]",1065.49072265625,"(201.25, 230.0, 150.0)"
00124T2w,6.0539246,"[0.8984375, 0.8984375, 7.5]",1101.8142700195312,"(201.25, 230.0, 150.0)"
00128FLAIR,4.8431396,"[0.8984375, 0.8984375, 6.0]",1714.471435546875,"(201.25, 230.0, 120.0)"
00128T1w,5.2467346,"[0.8984375, 0.8984375, 6.5]",1547.7867126464844,"(172.5, 230.0, 130.0)"
00128T1wCE,5.2467346,"[0.8984375, 0.8984375, 6.5]",1112.3077392578125,"(172.5, 230.0, 130.0)"
00128T2w,1.3116837,"[0.44921875, 0.44921875, 6.5]",1202.8139114379883,"(172.5, 230.0, 130.0)"
00130FLAIR,3.0,"[1.0, 1.0, 3.0]",1938.0,"(256.0, 256.0, 162.0)"
00130T1w,1.0,"[1.0, 1.0, 1.0]",2110.0,"(256.0, 256.0, 192.0)"
00130T1wCE,1.0,"[1.0, 1.0, 1.0]",1694.0,"(256.0, 256.0, 192.0)"
00130T2w,3.0,"[1.0, 1.0, 3.0]",861.0,"(256.0, 256.0, 162.0)"
00132FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3451.46484375,"(240.0, 240.0, 168.0)"
00132T1w,2.6367188,"[0.9375, 0.9375, 3.0]",1695.41015625,"(240.0, 240.0, 168.0)"
00132T1wCE,2.6367188,"[0.9375, 0.9375, 3.0]",1545.1171875,"(240.0, 240.0, 168.0)"
00133FLAIR,0.5494336,"[0.4688, 0.4688, 2.5]",1729.6169381141663,"(240.02560424804688, 240.02560424804688, 187.5)"
00133T1w,1.0988672,"[0.4688, 0.4688, 5.0]",1101.0649123191833,"(240.02560424804688, 240.02560424804688, 190.0)"
00133T1wCE,0.5494336,"[0.4688, 0.4688, 2.5]",930.7404997348785,"(240.02560424804688, 240.02560424804688, 187.5)"
00133T2w,1.0988672,"[0.4688, 0.4688, 5.0]",748.3285481929779,"(240.02560424804688, 240.02560424804688, 190.0)"
00134FLAIR,4.3945312,"[0.9375, 0.9375, 5.0]",2091.796875,"(240.0, 240.0, 125.0)"
00134T1w,4.3945312,"[0.9375, 0.9375, 5.0]",1239.2578125,"(240.0, 240.0, 125.0)"
00134T1wCE,1.2107853,"[0.4492188, 0.4492188, 6.0]",1301.594164967537,"(230.00003051757812, 230.00003051757812, 150.0)"
00134T2w,4.3945312,"[0.9375, 0.9375, 5.0]",1019.53125,"(240.0, 240.0, 125.0)"
00136FLAIR,0.5494336,"[0.4688, 0.4688, 2.5]",2502.6699978113174,"(240.02560424804688, 240.02560424804688, 195.0)"
00136T1w,1.0988672,"[0.4688, 0.4688, 5.0]",1238.4233095645905,"(240.02560424804688, 240.02560424804688, 195.0)"
00136T1wCE,1.0988683,"[0.4688, 5.000005, 0.4688]",999.9701082706451,"(240.02560424804688, 225.0002145767212, 240.02560424804688)"
00136T2w,1.0988672,"[0.4688, 0.4688, 5.0]",551.6313233375549,"(240.02560424804688, 240.02560424804688, 195.0)"
00137FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2570.80078125,"(240.0, 240.0, 150.0)"
00137T1w,2.6367188,"[0.9375, 0.9375, 3.0]",1645.3125,"(240.0, 240.0, 150.0)"
00137T1wCE,2.6367188,"[0.9375, 0.9375, 3.0]",1247.16796875,"(240.0, 240.0, 150.0)"
00138FLAIR,3.0,"[1.0, 1.0, 3.0]",1914.0,"(256.0, 256.0, 162.0)"
00138T1w,1.0,"[1.0, 1.0, 1.0]",2210.0,"(256.0, 256.0, 192.0)"
00138T1wCE,1.0,"[1.0, 1.0, 1.0]",1670.0,"(256.0, 256.0, 192.0)"
00138T2w,3.0,"[1.0, 1.0, 3.0]",1062.0,"(256.0, 256.0, 162.0)"
00139FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2360.53466796875,"(200.0, 200.0, 149.5)"
00139T1w,3.9672852,"[0.78125, 0.78125, 6.5]",1582.94677734375,"(200.0, 200.0, 149.5)"
00139T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",944.2138671875,"(200.0, 200.0, 149.5)"
00139T2w,3.9672852,"[0.78125, 0.78125, 6.5]",995.78857421875,"(200.0, 200.0, 149.5)"
00140FLAIR,1.3183599,"[0.46875006, 0.4687502, 5.999999]",1054.6878814697266,"(240.00003051757812, 240.00010681152344, 149.9999761581421)"
00140T1w,1.3186404,"[0.4688, 0.46879995, 5.999999]",938.8719301223755,"(240.02560424804688, 240.02557373046875, 149.9999761581421)"
00140T1wCE,1.3186404,"[0.4688, 0.46879995, 5.999999]",820.1942985057831,"(240.02560424804688, 240.02557373046875, 149.9999761581421)"
00140T2w,1.31836,"[0.4687501, 0.4687502, 5.999999]",643.3596658706665,"(240.0000457763672, 240.00010681152344, 149.9999761581421)"
00142FLAIR,0.5493164,"[0.46875, 0.46875, 2.5]",1125.54931640625,"(240.0, 240.0, 177.5)"
00142T1w,1.0986328,"[0.46875, 0.46875, 5.0]",778.9306640625,"(240.0, 240.0, 180.0)"
00142T1wCE,0.5493164,"[0.46875, 0.46875, 2.5]",655.33447265625,"(240.0, 240.0, 177.5)"
00142T2w,1.0986328,"[0.46875, 0.46875, 5.0]",675.6591796875,"(240.0, 240.0, 180.0)"
00143FLAIR,2.1972656,"[0.9375, 0.9375, 2.5]",2674.072265625,"(240.0, 240.0, 177.5)"
00143T1w,4.3945312,"[0.9375, 0.9375, 5.0]",1625.9765625,"(240.0, 240.0, 180.0)"
00143T1wCE,4.3945312,"[0.9375, 5.0, 0.9375]",1173.33984375,"(240.0, 185.0, 240.0)"
00144FLAIR,0.5494336,"[0.4688, 0.4688, 2.5]",3803.7287365198135,"(240.02560424804688, 240.02560424804688, 167.5)"
00144T1w,1.0988672,"[0.4688, 0.4688, 5.0]",1629.62002491951,"(240.02560424804688, 240.02560424804688, 170.0)"
00144T1wCE,0.5494336,"[0.4688, 0.4688, 2.5]",1652.6962356567383,"(240.02560424804688, 240.02560424804688, 167.5)"
00144T2w,1.0988672,"[0.4688, 0.4688, 5.0]",1435.1205344200134,"(240.02560424804688, 240.02560424804688, 170.0)"
00146FLAIR,0.54943484,"[0.4688, 0.4688, 2.5000057]",3007.6063178777695,"(240.02560424804688, 240.02560424804688, 180.0004119873047)"
00146T1w,1.0988684,"[0.4688, 0.4688, 5.0000052]",1575.7772426605225,"(240.02560424804688, 240.02560424804688, 190.00019931793213)"
00146T1wCE,0.5494342,"[0.4688, 0.4688, 2.5000026]",1152.7129201889038,"(240.02560424804688, 240.02560424804688, 190.00019931793213)"
00146T2w,1.0988684,"[0.4688, 0.4688, 5.0000052]",1115.3513956069946,"(240.02560424804688, 240.02560424804688, 190.00019931793213)"
00147FLAIR,2.1972656,"[0.9375, 0.9375, 2.5]",2852.05078125,"(240.0, 240.0, 177.5)"
00147T1w,4.3945312,"[0.9375, 0.9375, 5.0]",1498.53515625,"(240.0, 240.0, 180.0)"
00147T1wCE,2.1972656,"[0.9375, 0.9375, 2.5]",1309.5703125,"(240.0, 240.0, 177.5)"
00148FLAIR,7.8678136,"[0.9765625, 0.97656256, 8.25]",1502.7523951530457,"(250.0, 250.00001525878906, 165.0)"
00148T1w,7.8678136,"[0.9765625, 0.97656256, 8.25]",1148.7007837295532,"(250.0, 250.00001525878906, 165.0)"
00149FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2951.66015625,"(200.0, 200.0, 149.5)"
00149T1w,3.9672852,"[0.78125, 0.78125, 6.5]",1372.6806640625,"(200.0, 200.0, 149.5)"
00149T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",888.671875,"(200.0, 200.0, 149.5)"
00149T2w,3.9672852,"[0.78125, 0.78125, 6.5]",1713.8671875,"(200.0, 200.0, 149.5)"
00150FLAIR,1.2107849,"[0.44921875, 0.44921875, 6.0]",1965.1039123535156,"(230.0, 230.0, 150.0)"
00150T1w,1.2107849,"[0.44921875, 0.44921875, 6.0]",1852.5009155273438,"(215.625, 230.0, 150.0)"
00150T1wCE,1.2107849,"[0.44921875, 0.44921875, 6.0]",1358.5006713867188,"(215.625, 230.0, 150.0)"
00150T2w,0.77490234,"[0.359375, 0.359375, 6.0]",1674.56396484375,"(230.0, 230.0, 150.0)"
00151FLAIR,3.9672852,"[0.78125, 0.78125, 6.5]",2741.39404296875,"(200.0, 200.0, 149.5)"
00151T1w,3.9672852,"[0.78125, 0.78125, 6.5]",1725.76904296875,"(200.0, 200.0, 149.5)"
00151T1wCE,3.9672852,"[0.78125, 0.78125, 6.5]",1404.4189453125,"(200.0, 200.0, 149.5)"
00151T2w,3.9672852,"[0.78125, 0.78125, 6.5]",1174.31640625,"(200.0, 200.0, 149.5)"
00154FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3256.34765625,"(180.0, 240.0, 180.0)"
00154T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2203.9413452148438,"(187.5, 250.0, 192.0)"
00154T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1441.0018920898438,"(187.5, 250.0, 192.0)"
00154T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1468.65234375,"(195.0, 240.0, 192.0)"
00155FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3923.4375,"(180.0, 240.0, 180.0)"
00155T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1708.0307006835938,"(187.5, 250.0, 192.0)"
00155T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1310.3485107421875,"(187.5, 250.0, 192.0)"
00155T2w,2.6367188,"[0.9375, 0.9375, 3.0]",730.37109375,"(195.0, 240.0, 192.0)"
00156FLAIR,1.9804697,"[0.8125, 0.8125, 3.0000014]",2937.0365705490112,"(227.5, 260.0, 192.00009155273438)"
00156T1w,1.0314941,"[1.015625, 1.015625, 1.0]",3577.2216796875,"(235.625, 260.0, 192.0)"
00156T1wCE,1.0314941,"[1.015625, 1.015625, 1.0]",2476.617431640625,"(235.625, 260.0, 192.0)"
00156T2w,1.3753262,"[0.6770833, 0.6770833, 3.0000014]",1393.2053966522217,"(235.6249930858612, 259.99999237060547, 192.00009155273438)"
00157FLAIR,0.9536743,"[0.9765625, 0.9765625, 1.0]",2486.2289428710938,"(187.5, 250.0, 192.0)"
00157T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1753.8070678710938,"(187.5, 250.0, 192.0)"
00157T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1296.9970703125,"(187.5, 250.0, 192.0)"
00157T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1170.703125,"(195.0, 240.0, 192.0)"
00158FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3480.46875,"(180.0, 240.0, 180.0)"
00158T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2113.34228515625,"(187.5, 250.0, 192.0)"
00158T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1475.3341674804688,"(187.5, 250.0, 192.0)"
00158T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1893.1640625,"(195.0, 240.0, 192.0)"
00159FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2942.578125,"(180.0, 240.0, 180.0)"
00159T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2019.8822021484375,"(187.5, 250.0, 192.0)"
00159T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1426.69677734375,"(187.5, 250.0, 192.0)"
00159T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1434.375,"(195.0, 240.0, 192.0)"
00160FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2523.33984375,"(180.0, 240.0, 180.0)"
00160T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1734.7335815429688,"(187.5, 250.0, 192.0)"
00160T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1198.7686157226562,"(187.5, 250.0, 192.0)"
00160T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1365.8203125,"(195.0, 240.0, 192.0)"
00162FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2813.37890625,"(180.0, 240.0, 180.0)"
00162T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2200.1266479492188,"(187.5, 250.0, 192.0)"
00162T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1455.3070068359375,"(187.5, 250.0, 192.0)"
00162T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1323.6328125,"(195.0, 240.0, 192.0)"
00165FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",2916.2109375,"(180.0, 240.0, 180.0)"
00165T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",2060.8901977539062,"(187.5, 250.0, 192.0)"
00165T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1325.6072998046875,"(187.5, 250.0, 192.0)"
00165T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1044.140625,"(195.0, 240.0, 192.0)"
00166FLAIR,3.3371818,"[1.0547, 1.0547, 3.000005]",981.1314511299133,"(270.0032043457031, 270.0032043457031, 186.00031042099)"
00166T1w,0.9889804,"[0.46879992, 0.46879986, 4.500002]",771.404721736908,"(240.0255584716797, 240.02552795410156, 148.50006294250488)"
00166T1wCE,0.22243671,"[0.5273, 0.5273, 0.8000017]",457.7747516334057,"(269.97760009765625, 269.97760009765625, 188.8003966808319)"
00166T2w,0.8308423,"[0.42968792, 0.4296879, 4.4999986]",540.0475054979324,"(220.00021362304688, 220.0001983642578, 148.49995279312134)"
00167FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3016.40625,"(180.0, 240.0, 180.0)"
00167T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1883.5067749023438,"(187.5, 250.0, 192.0)"
00167T1wCE,0.9536743,"[0.9765625, 0.9765625, 1.0]",1244.5449829101562,"(187.5, 250.0, 192.0)"
00167T2w,2.6367188,"[0.9375, 0.9375, 3.0]",1236.62109375,"(195.0, 240.0, 192.0)"
00169FLAIR,0.71525574,"[0.48828125, 0.48828125, 3.0]",2825.9754180908203,"(203.125, 250.0, 180.0)"
00169T1w,0.23841858,"[0.48828125, 0.48828125, 1.0]",3468.5134887695312,"(250.0, 250.0, 192.0)"
00169T1wCE,0.92315674,"[0.4296875, 5.0, 0.4296875]",1943.2449340820312,"(185.625, 190.0, 220.0)"
00169T2w,0.92315674,"[0.4296875, 0.4296875, 5.0]",1862.9302978515625,"(192.5, 220.0, 160.0)"
00170FLAIR,0.23841858,"[0.48828125, 0.48828125, 1.0]",1992.7024841308594,"(187.5, 250.0, 192.0)"
00170T1w,0.23841858,"[0.48828125, 0.48828125, 1.0]",2216.815948486328,"(187.5, 250.0, 192.0)"
00170T1wCE,0.23841858,"[0.48828125, 0.48828125, 1.0]",1348.257064819336,"(187.5, 250.0, 192.0)"
00170T2w,2.6367188,"[0.9375, 0.9375, 3.0]",983.49609375,"(195.0, 240.0, 192.0)"
00171FLAIR,2.6367188,"[0.9375, 0.9375, 3.0]",3796.875,"(180.0, 240.0, 180.0)"
00171T1w,0.9536743,"[0.9765625, 0.9765625, 1.0]",1991.27197265625,"(187.5, 250.0, 192.0)"
